"","species","lon","lat"
"558","Myrcia bella",-49.184472,-24.071167
"559","Myrcia bella",-48.518389,-23.358222
"560","Myrcia bella",-42.7,-13.0333
"561","Myrcia bella",-61.14361,-14.75055
"562","Myrcia bella",-61.143611,-14.750556
"563","Myrcia bella",-53.35,-17.25
"564","Myrcia bella",-54.7,-18.5
"565","Myrcia bella",-54.45,-19.516667
"566","Myrcia bella",-54.7,-30
"567","Myrcia bella",-56.916667,-13.583333
"568","Myrcia bella",-58.083333,-13.333333
"569","Myrcia bella",-57.05,-13.666667
"570","Myrcia bella",-56.083333,-15.766667
"571","Myrcia bella",-51.333333,-19.333333
"572","Myrcia bella",-55.05,-20.266667
"573","Myrcia bella",-51.33,-19.33
"574","Myrcia bella",-52.5511,-17.5694
"575","Myrcia bella",-48.43,-14
"576","Myrcia bella",-47.883333,-22.016667
"577","Myrcia bella",-60.40222,-14.81444
"578","Myrcia bella",-60.81277,-13.89861
"579","Myrcia bella",-60.402222,-14.814444
"580","Myrcia bella",-55.783333,-12.366667
"581","Myrcia bella",-49.169137,-23.045867
"582","Myrcia bella",-60.814444,-13.906111
"583","Myrcia bella",-60.812778,-13.915278
"584","Myrcia bella",-47.983778,-25.017778
"585","Myrcia bella",-47.5,-22.033333
"586","Myrcia bella",-49.770556,-19.988056
"587","Myrcia bella",-50.05796,-20.45739
"588","Myrcia bella",-50.2261,-20.6439
"589","Myrcia bella",-49.068333,-24.076389
"590","Myrcia bella",-49.0525,-24.073611
"591","Myrcia bella",-51.9622,-18.3061
"592","Myrcia bella",-51.96,-18.31
"593","Myrcia bella",-48.284722,-22.8
"594","Myrcia bella",-52.75,-18.316667
"595","Myrcia bella",-47.4714,-22.1093
"596","Myrcia bella",-60.841111,-14.616667
"597","Myrcia bella",-60.395833,-14.811389
"598","Myrcia bella",-60.767922,-14.356504
"599","Myrcia bella",-54.616667,-16.483333
"600","Myrcia bella",-61.034722,-13.551944
"601","Myrcia bella",-51.75,-17.966667
"602","Myrcia bella",-48.901072,-21.220292
"603","Myrcia bella",-55.083333,-15.166667
"604","Myrcia bella",-42.733333,-11.083333
"605","Myrcia bella",-47.52,-14.12
"606","Myrcia bella",-48.2667,-13.8833
"607","Myrcia bella",-47.521893,-14.707946
"608","Myrcia bella",-57.966667,-22.416667
"609","Myrcia bella",-47.816667,-22.25
"610","Myrcia bella",-56.03333,-22.63333
"611","Myrcia bella",-56.0333,-22.0667
"612","Myrcia bella",-47.791111,-19.398611
"613","Myrcia bella",-56.525886,-22.082509
"614","Myrcia bella",-56.03333,-22.66666
"615","Myrcia bella",-48.297222,-22.8
"616","Myrcia bella",-48.738611,-22.566667
"617","Myrcia bella",-55.883333,-12.916667
"618","Myrcia bella",-57.016667,-19.233333
"619","Myrcia bella",-47.6,-21.647222
"620","Myrcia bella",-47.95,-19.216667
"621","Myrcia bella",-47.6,-21.633333
"622","Myrcia bella",-62,-16
"623","Myrcia bella",-55.85,-18.366667
"624","Myrcia bella",-55.78,-18.62
"625","Myrcia bella",-57.02,-19.23
"626","Myrcia bella",-56.06666,-22.63333
"627","Myrcia bella",-46.62,-17.83
"628","Myrcia bella",-56.08333,-22.66666
"629","Myrcia bella",-45.22,-10.13
"630","Myrcia bella",-47.95,-19.2167
"631","Myrcia bella",-48.416667,-23.45
"632","Myrcia bella",-56.083333,-22.666667
"633","Myrcia bella",-48.42,-23.45
"634","Myrcia bella",-47.92,-16.25
"635","Myrcia bella",-47.9507751562949,-16.2565304858771
"636","Myrcia bella",-52,-30
"637","Myrcia bella",-53.8,-2.116667
"638","Myrcia bella",-47.966667,-15.666667
"639","Myrcia bella",-47.988069,-15.948311
"640","Myrcia bella",-56.083333,-20.4
"641","Myrcia bella",-49.4833,-24.1
"642","Myrcia bella",-55.733333,-15.266667
"643","Myrcia bella",-56.069722,-15.786389
"644","Myrcia bella",-56.03333,-22.85
"645","Myrcia bella",-56.5,-22.13333
"646","Myrcia bella",-56.33333,-22.33333
"647","Myrcia bella",-41.3167,-12.8333
"648","Myrcia bella",-46.95,-22.3667
"649","Myrcia bella",-55.483333,-15.483333
"650","Myrcia bella",-47.164784,-22.242395
"651","Myrcia bella",-41.183333,-3.316667
"652","Myrcia bella",-41.18333,-3.31667
"653","Myrcia bella",-47.78,-20.34
"654","Myrcia bella",-47.7801749065419,-20.3338078693991
"655","Myrcia bella",-49.3549727736885,-18.0165613587084
"656","Myrcia bella",-48.416667,-22.75
"657","Myrcia bella",-48.375,-22.875
"658","Myrcia bella",-48.583333,-15.5
"659","Myrcia bella",-48.440278,-22.880556
"660","Myrcia bella",-51.71,-17.88
"661","Myrcia bella",-51.77,-12.82
"662","Myrcia bella",-46.42,-13.82
"663","Myrcia bella",-52.33333,-14.73333
"664","Myrcia bella",-51.683333,-20.783333
"665","Myrcia bella",-55.683333,-22.533333
"666","Myrcia bella",-55.766667,-22.55
"667","Myrcia bella",-47.119444,-22.188333
"668","Myrcia bella",-47.063239,-22.907105
"669","Myrcia bella",-47.95,-18.17
"670","Myrcia bella",-43.92,-19.92
"671","Myrcia bella",-47.7,-20.62
"672","Myrcia bella",-57.56667,-22.28333
"673","Myrcia bella",-56.48333,-22.1
"674","Myrcia bella",-56.2,-22.38333
"675","Myrcia bella",-58.1689,-23.2025
"676","Myrcia bella",-51.1,-20.43
"677","Myrcia bella",-43.53,-17.42
"678","Myrcia sylvatica",-37.511389,-11.151345
"679","Myrcia sylvatica",-68.931306,-14.598055
"680","Myrcia sylvatica",-39.266944,-14.47
"681","Myrcia sylvatica",-41.896944,-13.203056
"682","Myrcia sylvatica",-48.441769,-1.247978
"683","Myrcia sylvatica",-47.565556,-0.798389
"684","Myrcia sylvatica",-48.470161,-1.261806
"685","Myrcia sylvatica",-48.470192,-1.264558
"686","Myrcia sylvatica",-48.467161,-1.261817
"687","Myrcia sylvatica",-48.441572,-1.247697
"688","Myrcia sylvatica",-48.436094,-1.239108
"689","Myrcia sylvatica",-48.669444,-0.910833
"690","Myrcia sylvatica",-48.085278,-0.816667
"691","Myrcia sylvatica",-35.28,-8.82
"692","Myrcia sylvatica",-39.155556,-13.874167
"693","Myrcia sylvatica",-35.1005,-7.0216
"694","Myrcia sylvatica",-35.100556,-7.021667
"695","Myrcia sylvatica",-39.701667,-13.453889
"696","Myrcia sylvatica",-47.565444,-0.798389
"697","Myrcia sylvatica",-56.814111,-10.35175
"698","Myrcia sylvatica",-72.470816,5.40565
"699","Myrcia sylvatica",-72.466977,5.403169
"700","Myrcia sylvatica",-72.47109,5.401973
"701","Myrcia sylvatica",-72.471667,5.405721
"702","Myrcia sylvatica",-48.059472,-1.407806
"703","Myrcia sylvatica",-36.451528,-9.543614
"704","Myrcia sylvatica",-35.685005,-6.97503
"705","Myrcia sylvatica",-35.685005,-7.019993
"706","Myrcia sylvatica",-48.377056,-1.509028
"707","Myrcia sylvatica",-48.25,-2.701944
"708","Myrcia sylvatica",-56.81515,-10.350894
"709","Myrcia sylvatica",-48.15,-2.4167
"710","Myrcia sylvatica",-48.962667,-0.996056
"711","Myrcia sylvatica",-49.47175,-8.069722
"712","Myrcia sylvatica",-48.668278,-0.908444
"713","Myrcia sylvatica",-64.785,-9.440833
"714","Myrcia sylvatica",-50.248333,-6.493333
"715","Myrcia sylvatica",-71.860544,6.478967
"716","Myrcia sylvatica",-50.089167,-6.039444
"717","Myrcia sylvatica",-39.750833,-13.602222
"718","Myrcia sylvatica",-35.188055,-6.176944
"719","Myrcia sylvatica",-41.385,-12.995556
"720","Myrcia sylvatica",-38.419167,-12.135556
"721","Myrcia sylvatica",-38.041667,-12.263056
"722","Myrcia sylvatica",-49.851653,-6.529972
"723","Myrcia sylvatica",-44.765278,-22.292222
"724","Myrcia sylvatica",-43.612222,-18.273611
"725","Myrcia sylvatica",-50.174167,-6.155556
"726","Myrcia sylvatica",-35,-8
"727","Myrcia sylvatica",-50.277222,-6.054444
"728","Myrcia sylvatica",-38.906389,-13.207222
"729","Myrcia sylvatica",-39.466667,-4.533333
"730","Myrcia sylvatica",-54.538069,-13.079075
"731","Myrcia sylvatica",-39.55,-12.633333
"732","Myrcia sylvatica",-35.91,-9.18
"733","Myrcia sylvatica",-35.909978,-9.180044
"734","Myrcia sylvatica",-41.7625,-16.021944
"735","Myrcia sylvatica",-37.966667,-12.166667
"736","Myrcia sylvatica",-39.446389,-12.960833
"737","Myrcia sylvatica",-72.21,5.79
"738","Myrcia sylvatica",-48.879269,-1.722189
"739","Myrcia sylvatica",-54.891667,-2.504833
"740","Myrcia sylvatica",-54.931389,-2.518611
"741","Myrcia sylvatica",-47.095833,-7.073611
"742","Myrcia sylvatica",-64.144444,-9.553333
"743","Myrcia sylvatica",-54.971111,-2.909444
"744","Myrcia sylvatica",-54.9711,-2.9094
"745","Myrcia sylvatica",-39.011944,-14.013611
"746","Myrcia sylvatica",-39.166722,-13.782556
"747","Myrcia sylvatica",-54.545555,-1.435833
"748","Myrcia sylvatica",-35.1875,-8.5575
"749","Myrcia sylvatica",-35.1475,-8.552778
"750","Myrcia sylvatica",-35.148056,-8.554444
"751","Myrcia sylvatica",-59.966667,-15.033333
"752","Myrcia sylvatica",-37.438056,-11.268611
"753","Myrcia sylvatica",-56.351056,-10.356556
"754","Myrcia sylvatica",-39.599444,-16.919722
"755","Myrcia sylvatica",-41.575278,-12.543611
"756","Myrcia sylvatica",-39.06,-14.4
"757","Myrcia sylvatica",-71.894917,6.360389
"758","Myrcia sylvatica",-36.397036,-9.239188
"759","Myrcia sylvatica",-41.340833,-12.973333
"760","Myrcia sylvatica",-36.669544,-9.408856
"761","Myrcia sylvatica",-71.895306,6.359775
"762","Myrcia sylvatica",-71.895286,6.359844
"763","Myrcia sylvatica",-55.400528,-10.998611
"764","Myrcia sylvatica",-41.766667,-13.15
"765","Myrcia sylvatica",-42.826389,-2.746944
"766","Myrcia sylvatica",-54.8125,-2.433333
"767","Myrcia sylvatica",-48.874167,-1.729444
"768","Myrcia sylvatica",-41.089722,-11.676389
"769","Myrcia sylvatica",-71.931833,6.379417
"770","Myrcia sylvatica",-38.92,-4.271111
"771","Myrcia sylvatica",-39.195833,-15.349444
"772","Myrcia sylvatica",-35.011111,-7.628611
"773","Myrcia sylvatica",-40.315833,-10.523055
"774","Myrcia sylvatica",-48.767192,-1.890289
"775","Myrcia sylvatica",-39.462222,-13.916944
"776","Myrcia sylvatica",-36.431111,-9.255
"777","Myrcia sylvatica",-35.720556,-8.510278
"778","Myrcia sylvatica",-38.076667,-7.831389
"779","Myrcia sylvatica",-35.667222,-8.496667
"780","Myrcia sylvatica",-47.45135,-0.772725
"781","Myrcia sylvatica",-36.106389,-9.026944
"782","Myrcia sylvatica",-35.667222,-8.489722
"783","Myrcia sylvatica",-35.753333,-8.327222
"784","Myrcia sylvatica",-36.385,-8.240833
"785","Myrcia sylvatica",-36.4311,-9.255
"786","Myrcia sylvatica",-35.6672,-8.4967
"787","Myrcia sylvatica",-35.7206,-8.5103
"788","Myrcia sylvatica",-61.6975,3.765639
"789","Myrcia sylvatica",-54.956778,-2.493667
"790","Myrcia sylvatica",-48.16,-10.280556
"791","Myrcia sylvatica",-47.320556,-7.255
"792","Myrcia sylvatica",-54.958917,-2.493722
"793","Myrcia sylvatica",-35.248611,-6.627222
"794","Myrcia sylvatica",-46.679472,-1.217556
"795","Myrcia sylvatica",-35.2486,-6.6272
"796","Myrcia sylvatica",-56.789167,-9.324444
"797","Myrcia sylvatica",-38.5,-12.966667
"798","Myrcia sylvatica",-39.032778,-15.1925
"799","Myrcia sylvatica",-47.112956,-1.546853
"800","Myrcia sylvatica",-39.056867,-15.172572
"801","Myrcia sylvatica",-34.971389,-7.030556
"802","Myrcia sylvatica",-72.930661,-7.482211
"803","Myrcia sylvatica",-35.112778,-6.424444
"804","Myrcia sylvatica",-35.112692,-6.424511
"805","Myrcia sylvatica",-44.151389,-2.646389
"806","Myrcia sylvatica",-48.086944,-1.386667
"807","Myrcia sylvatica",-48.085692,-1.387731
"808","Myrcia sylvatica",-60.146753,-3.196339
"809","Myrcia sylvatica",-61.251586,-3.671381
"810","Myrcia sylvatica",-39.516667,-12.766667
"811","Myrcia sylvatica",-48.263139,-1.355306
"812","Myrcia sylvatica",-55.499444,-2.662222
"813","Myrcia sylvatica",-59.977831,-3.100878
"814","Myrcia sylvatica",-48.410556,-1.400833
"815","Myrcia sylvatica",-48.410556,-1.434167
"816","Myrcia sylvatica",-40.701389,-11.239444
"817","Myrcia sylvatica",-64.796666,-9.442778
"818","Myrcia sylvatica",-37.5125,-11.557778
"819","Myrcia sylvatica",-34.976944,-6.502222
"820","Myrcia sylvatica",-59.48,5.18
"821","Myrcia sylvatica",-58.214806,6.496806
"822","Myrcia sylvatica",-59.482194,5.175695
"823","Myrcia sylvatica",-58.7258,4.81556
"824","Myrcia sylvatica",-36.368611,-9.951944
"825","Myrcia sylvatica",-36.809167,-9.559167
"826","Myrcia sylvatica",-73.579577,8.602841
"827","Myrcia sylvatica",-39.466667,-12.85
"828","Myrcia sylvatica",-36.427672,-9.228003
"829","Myrcia sylvatica",-55.226,5.461694
"830","Myrcia sylvatica",-35.724414,-9.275003
"831","Myrcia sylvatica",-39.516667,-12.933333
"832","Myrcia sylvatica",-36.433333,-9.161111
"833","Myrcia sylvatica",-35.840556,-8.72
"834","Myrcia sylvatica",-35.844722,-8.732222
"835","Myrcia sylvatica",-36.201944,-9.451944
"836","Myrcia sylvatica",-35.678611,-8.401389
"837","Myrcia sylvatica",-38.059167,-9.6425
"838","Myrcia sylvatica",-39.545278,-7.292778
"839","Myrcia sylvatica",-61,1.28
"840","Myrcia sylvatica",-46.750556,-1.101944
"841","Myrcia sylvatica",-54.884444,-2.504722
"842","Myrcia sylvatica",-55.714444,-1.268889
"843","Myrcia sylvatica",-53,-4
"844","Myrcia sylvatica",-72.878333,-7.494361
"845","Myrcia sylvatica",-54.8844,-2.5047
"846","Myrcia sylvatica",-54.7094,-2.4753
"847","Myrcia sylvatica",-54.7983,-2.445
"848","Myrcia sylvatica",-39.039167,-14.386389
"849","Myrcia sylvatica",-35.750556,-6.965556
"850","Myrcia sylvatica",-35.709722,-7.041944
"851","Myrcia sylvatica",-36.3925,-9.975833
"852","Myrcia sylvatica",-35.054361,-6.7405
"853","Myrcia sylvatica",-47.393611,-0.965
"854","Myrcia sylvatica",-46.790556,-1.031667
"855","Myrcia sylvatica",-39.202222,-16.419167
"856","Myrcia sylvatica",-39.222222,-16.441667
"857","Myrcia sylvatica",-35.216667,-8.85
"858","Myrcia sylvatica",-59.28,2.0094
"859","Myrcia sylvatica",-65.349167,-4.853611
"860","Myrcia sylvatica",-60.3015,5.70856
"861","Myrcia sylvatica",-48.444722,-1.450833
"862","Myrcia sylvatica",-68.619778,-14.769194
"863","Myrcia sylvatica",-36.3925,-9.833333
"864","Myrcia sylvatica",-36.425,-9.245
"865","Myrcia sylvatica",-41.601667,-12.446667
"866","Myrcia sylvatica",-35.146667,-8.553611
"867","Myrcia sylvatica",-38.916667,-12.766667
"868","Myrcia sylvatica",-34.820556,-7.606111
"869","Myrcia sylvatica",-46.788333,-1.032778
"870","Myrcia sylvatica",-47.393611,-0.9655
"871","Myrcia sylvatica",-36.559167,-9.535278
"872","Myrcia sylvatica",-34.8206,-7.6061
"873","Myrcia sylvatica",-35.854722,-8.707778
"874","Myrcia sylvatica",-34.818056,-7.604722
"875","Myrcia sylvatica",-34.863056,-7.115
"876","Myrcia sylvatica",-34.986389,-8.316389
"877","Myrcia sylvatica",-35.201944,-8.975833
"878","Myrcia sylvatica",-34.8627216492857,-7.11851170618112
"879","Myrcia sylvatica",-35.916667,-9.559167
"880","Myrcia sylvatica",-39.12195,-13.664117
"881","Myrcia sylvatica",-34.978611,-6.493611
"882","Myrcia sylvatica",-34.987778,-7.811111
"883","Myrcia sylvatica",-34.9786,-6.4936
"884","Myrcia sylvatica",-36.201944,-10.118611
"885","Myrcia sylvatica",-34.966944,-7.789167
"886","Myrcia sylvatica",-35.0225,-7.794167
"887","Myrcia sylvatica",-34.991111,-7.718056
"888","Myrcia sylvatica",-35.0225,-7.7942
"889","Myrcia sylvatica",-34.943333,-7.785833
"890","Myrcia sylvatica",-40.497222,-11.162778
"891","Myrcia sylvatica",-36.5,-9.451944
"892","Myrcia sylvatica",-40.356388,-10.728055
"893","Myrcia sylvatica",-35.154444,-8.723611
"894","Myrcia sylvatica",-35.170556,-8.721944
"895","Myrcia sylvatica",-35.194444,-8.786111
"896","Myrcia sylvatica",-60.3021,5.70933
"897","Myrcia sylvatica",-35.1706,-8.7219
"898","Myrcia sylvatica",-35.165,-8.7347
"899","Myrcia sylvatica",-35.104444,-8.759722
"900","Myrcia sylvatica",-70.25,4.84
"901","Myrcia sylvatica",-35.373611,-9.022778
"902","Myrcia sylvatica",-37.511389,-11.519444
"903","Myrcia sylvatica",-41.383333,-12.566667
"904","Myrcia sylvatica",-35.916667,-9.785278
"905","Myrcia sylvatica",-35.666667,-9.118611
"906","Myrcia sylvatica",-34.980278,-7.808333
"907","Myrcia sylvatica",-47.393556,-0.915167
"908","Myrcia sylvatica",-43.777427,-19.010781
"909","Myrcia sylvatica",-38.4075,-12.928333
"910","Myrcia sylvatica",-47.642777,-7.084722
"911","Myrcia sylvatica",-34.9803,-7.8083
"912","Myrcia sylvatica",-46.749722,-1.048611
"913","Myrcia sylvatica",-36.787055,-9.010027
"914","Myrcia sylvatica",-35.023611,-7.790833
"915","Myrcia sylvatica",-37.482778,-11.165833
"916","Myrcia sylvatica",-35.129167,-6.604444
"917","Myrcia sylvatica",-39.019167,-15.076389
"918","Myrcia sylvatica",-34.978633,-6.493619
"919","Myrcia sylvatica",-34.783333,-7.15
"920","Myrcia sylvatica",-34.906139,-7.834444
"921","Myrcia sylvatica",-34.93538,-7.76865
"922","Myrcia sylvatica",-34.85,-7.1
"923","Myrcia sylvatica",-36.591111,-10.514722
"924","Myrcia sylvatica",-34.936667,-7.771944
"925","Myrcia sylvatica",-34.935556,-6.688333
"926","Myrcia sylvatica",-66.676972,0.286778
"927","Myrcia sylvatica",-55.5175,-0.969444
"928","Myrcia sylvatica",-38.033333,-12.016667
"929","Myrcia sylvatica",-66.683056,0.285833
"930","Myrcia sylvatica",-34.980833,-6.495833
"931","Myrcia sylvatica",-72.49,2.46
"932","Myrcia sylvatica",-74.14,2.28
"933","Myrcia sylvatica",-36.559167,-10
"934","Myrcia sylvatica",-50.371667,-6.391667
"935","Myrcia sylvatica",-38.090556,-12.038333
"936","Myrcia sylvatica",-34.970833,-7.705556
"937","Myrcia sylvatica",-36.786944,-9.01
"938","Myrcia sylvatica",-34.971013,-7.70573
"939","Myrcia sylvatica",-38.048611,-12.017778
"940","Myrcia sylvatica",-52.233333,-1.733333
"941","Myrcia sylvatica",-34.971014,-7.705731
"942","Myrcia sylvatica",-34.971014,-7.822397
"943","Myrcia sylvatica",-42.474167,-15.912222
"944","Myrcia sylvatica",-61.33,5.67
"945","Myrcia sylvatica",-38.919722,-13.588611
"946","Myrcia sylvatica",-38.9197,-13.5886
"947","Myrcia sylvatica",-39.15,-13.166667
"948","Myrcia sylvatica",-34.986944,-7.725556
"949","Myrcia sylvatica",-39.15,-13.16667
"950","Myrcia sylvatica",-34.941456,-7.787958
"951","Myrcia sylvatica",-68.932778,-14.596944
"952","Myrcia sylvatica",-68.901111,-14.570556
"953","Myrcia sylvatica",-68.931389,-14.598055
"954","Myrcia sylvatica",-35,-7.836389
"955","Myrcia sylvatica",-35.015278,-7.780278
"956","Myrcia sylvatica",-48.45,-1.24111
"957","Myrcia sylvatica",-48.45,-1.23333
"958","Myrcia sylvatica",-67.666667,-9.75
"959","Myrcia sylvatica",-48.45,-1.2411
"960","Myrcia sylvatica",-70.23,1.26
"961","Myrcia sylvatica",-52.7,4.091667
"962","Myrcia sylvatica",-35.020833,-7.785556
"963","Myrcia sylvatica",-50.342222,-6.402222
"964","Myrcia sylvatica",-39.133333,-13.716667
"965","Myrcia sylvatica",-41.383333,-12.55
"966","Myrcia sylvatica",-40.260833,-10.432222
"967","Myrcia sylvatica",-69.32,-5.216667
"968","Myrcia sylvatica",-36.378889,-9.9425
"969","Myrcia sylvatica",-59.4836,5.17944
"970","Myrcia sylvatica",-58.9808,5.34139
"971","Myrcia sylvatica",-77.9175,-3.030556
"972","Myrcia sylvatica",-68.59166,-14.77916
"973","Myrcia sylvatica",-68.585,-14.789722
"974","Myrcia sylvatica",-59,-1
"975","Myrcia sylvatica",-38.426944,-12.926944
"976","Myrcia sylvatica",-65.56361,-9.84388
"977","Myrcia sylvatica",-55,-9
"978","Myrcia sylvatica",-41.344444,-12.999167
"979","Myrcia sylvatica",-40.546389,-11.939722
"980","Myrcia sylvatica",-40.552778,-11.39
"981","Myrcia sylvatica",-40.523333,-11.452222
"982","Myrcia sylvatica",-39.036111,-14.984722
"983","Myrcia sylvatica",-39.042778,-14.334722
"984","Myrcia sylvatica",-39.035,-14.9775
"985","Myrcia sylvatica",-41.4,-12.55
"986","Myrcia sylvatica",-41.1525,-13.223611
"987","Myrcia sylvatica",-36.231389,-10.116111
"988","Myrcia sylvatica",-35.936389,-9.539722
"989","Myrcia sylvatica",-37.853611,-12.151944
"990","Myrcia sylvatica",-35.02405,-7.801725
"991","Myrcia sylvatica",-47.392778,-0.961944
"992","Myrcia sylvatica",-35.009,-7.780797
"993","Myrcia sylvatica",-34.979403,-7.826314
"994","Myrcia sylvatica",-34.990886,-7.697156
"995","Myrcia sylvatica",-40.438889,-10.568889
"996","Myrcia sylvatica",-34.977222,-7.721414
"997","Myrcia sylvatica",-38.301111,-12.673889
"998","Myrcia sylvatica",-77.7025,-0.316667
"999","Myrcia sylvatica",-35.002778,-7.838889
"1000","Myrcia sylvatica",-62.089167,-1.028611
"1001","Myrcia sylvatica",-60.6517,6.04444
