NameID,Name
22101259,Myrcia perforata O. Berg
100227049,Myrcia pernambucensis O. Berg
22101260,Myrcia pertusa DC.
100475490,Myrcia petrophila Sobral
22101261,Myrcia phaeoclada O. Berg
100227051,Myrcia piauhiensis (O. Berg) Mattos
100369415,Myrcia picardae Krug & Urb. ex Urb.
22105009,Myrcia pineticola Borhidi & O. Muñiz
22101265,Myrcia pinifolia Cambess.
22104317,Myrcia pistrinalis McVaugh
22103283,Myrcia platycaula Diels
22103372,Myrcia platyclada DC.
100476214,Myrcia plicata (McVaugh) A.R. Lourenço & E. Lucas
22101266,Myrcia plusiantha Kiaersk.
22101267,Myrcia poeppigiana O. Berg
100435137,Myrcia polyantha DC.
22102801,Myrcia polyneura (Urb.) Borhidi
22106800,Myrcia popayanensis Hieron.
22104319,Myrcia porphyrea McVaugh
100441173,Myrcia portoricensis (Britton) Cedeno-Mald. & Breckon ex Axelrod
100470732,Myrcia proencana Villarroel & Bezerra
100439318,Myrcia pseudomarlierea Sobral
100375675,Myrcia pseudospectabilis Sobral
100475491,Myrcia pseudosplendens Sobral & Mazine
100475492,Myrcia pseudovenulosa Stadnik & Sobral
22103241,Myrcia ptariensis (Steyerm.) McVaugh
22104971,Myrcia pubescens DC.
22101280,Myrcia pubiflora DC.
22101282,Myrcia pubipetala Miq.
22106106,Myrcia pulchra (O. Berg) Kiaersk.
100438096,Myrcia pulvinata B.S. Amorim
22103242,Myrcia pyrifolia (Desv. ex Ham.) Nied.
22104302,Myrcia quitarensis (Benth.) Sagot
22101285,Myrcia racemosa (O. Berg) Kiaersk.
22105072,Myrcia racemulosa DC.
22105060,Myrcia ramageana Krug & Urb.
100475493,Myrcia ramiflora Sobral, Rigueira & E. Lucas
100448849,Myrcia raminfinita L. Marinho & E. Lucas
50201059,Myrcia ramuliflora (O. Berg) N. Silveira
22101288,Myrcia recurvata O. Berg
100441908,Myrcia reitzii (D. Legrand) Mazine
22101293,Myrcia reticulata Cambess.
22101294,Myrcia reticulosa Miq.
22104529,Myrcia retivenia (C. Wright) Urb.
22101295,Myrcia retorta Cambess.
22103243,Myrcia revolutifolia McVaugh
22101300,Myrcia rimosa Cambess.
50201060,Myrcia riodocensis G.M. Barroso & Peixoto
100407856,Myrcia riverae A. Estrada, D. Santam. & Aguilar
100227058,Myrcia robusta Sobral
100475494,Myrcia rogersiana B.S. Amorim
100384267,Myrcia rosangelae Nic Lugh.
22101303,Myrcia rostrata DC.
22103244,Myrcia rotundata (Amshoff) McVaugh
22106207,Myrcia rotundifolia (O. Berg) Kiaersk.
22101306,Myrcia rubiginosa Cambess.
22101308,Myrcia rufipes DC.
22104303,Myrcia rufipila McVaugh
100476217,Myrcia ruiziana (O. Berg) A.R. Lourenço & Parra-Os.
100437873,Myrcia rupestris M.F. Santos
22105210,Myrcia rupicola D. Legrand
22107339,Myrcia rupta M.L. Kawas. & B. Holst
100447109,Myrcia ruschii B.S. Amorim
22107176,Myrcia saliana Alain
22101311,Myrcia salicifolia DC.
22104324,Myrcia salticola (Steyerm.) McVaugh
22101312,Myrcia salzmanni O. Berg
22104724,Myrcia sanisidrensis Steyerm.
100368220,Myrcia santateresana Sobral
22104304,Myrcia saxatilis (Amshoff) McVaugh
22106140,Myrcia selloi (Spreng.) N. Silveira
100438097,Myrcia serrana B.S. Amorim
22104333,Myrcia servata McVaugh
22104305,Myrcia sessiliflora McVaugh
100445375,Myrcia sessilissima M.F. Santos
100476218,Myrcia simulata (McVaugh) A.R. Lourenço & Parra-Os.
22104334,Myrcia sipapensis McVaugh
22106812,Myrcia skeldingii Proctor
22104335,Myrcia sororopanensis Steyerm.
100476219,Myrcia sparsiflora (M.L. Kawas. & B. Holst) A.R. Lourenço & E. Lucas
100439317,Myrcia spathulifolia Proença
22104307,Myrcia speciosa (Amshoff) McVaugh
22104975,Myrcia spectabilis DC.
22105026,Myrcia spinifolia Borhidi & Acuña
22101779,Myrcia splendens (Sw.) DC.
22101330,Myrcia sporadosticta Kiaersk.
22105736,Myrcia springiana (O. Berg) Kiaersk.
100439316,Myrcia squamata (Mattos & D. Legrand) Mattos
22105664,Myrcia stenocarpa Krug & Urb.
22103282,Myrcia stenocymbia Diels
22101334,Myrcia stewartiana O. Berg
50201063,Myrcia stictophylla (O. Berg) N. Silveira
22101335,Myrcia stigmatosa O. Berg
22106219,Myrcia stricta (O. Berg) Kiaersk.
22101337,Myrcia subalpestris DC.
50201064,Myrcia subavenia (O. Berg) N. Silveira
22101338,Myrcia subcordata DC.
50327299,Myrcia subcordifolia B. Holst & M.L. Kawas.
22101339,Myrcia subglabra McVaugh
22103348,Myrcia subobliqua (Benth.) Nied.
50162502,Myrcia subsericea A. Gray
22101341,Myrcia subsessilis O. Berg
100437874,Myrcia subterminalis M.F. Santos
22101343,Myrcia subverticillaris (O. Berg) Kiaersk.
22101344,Myrcia suffruticosa O. Berg
22105027,Myrcia susannae Borhidi
22101901,Myrcia sylvatica (G. Mey.) DC.
100445543,Myrcia symmetrica M.A.D. Souza & Sobral
22103394,Myrcia tafelbergica Amshoff
100381757,Myrcia teimosa Sobral
100476210,Myrcia telephylla A.R. Lourenço & E. Lucas
100476171,Myrcia tenuiflora A.R. Lourenço & E. Lucas
50299916,Myrcia tenuifolia (O. Berg) Sobral
22101348,Myrcia tenuivenosa Kiaersk.
22104340,Myrcia tepuiensis Steyerm.
100362450,Myrcia teresensis Nic Lugh.
100476221,Myrcia tessmannii (Burret ex McVaugh) A.R. Lourenço & E. Lucas
100475495,Myrcia tetraloba D.F. Lima & E. Lucas
100383480,Myrcia tetraphylla Sobral
100439315,Myrcia thomasii B.S. Amorim & A.R. Lourenço
50306521,Myrcia thyrsoidea O. Berg
22106816,Myrcia tiburoniana Urb. & Ekman
22104207,Myrcia tijucensis Kiaersk.
22105028,Myrcia toaensis Borhidi & O. Muñiz
22101354,Myrcia tomentosa (Aubl.) DC.
22101357,Myrcia tovarensis O. Berg
100475496,Myrcia trimera E. Lucas & Sobral
100381758,Myrcia truncata Sobral
100368221,Myrcia tumida Sobral
100445544,Myrcia uaioai Sobral & M.A.D. Souza
100475497,Myrcia ubatubana Mazine & Sobral
22101360,Myrcia uberavensis O. Berg
100476269,Myrcia umbraticola (Kunth) E. Lucas & C.E. Wilson
100475498,Myrcia unana Sobral, Faria & Villaroel
22101361,Myrcia undulata O. Berg
22104834,Myrcia valenzuelana Barb. Rodr.
22101363,Myrcia variabilis DC.
100441909,Myrcia vellozoi Mazine
100439314,Myrcia velutiflora (Mattos & D. Legrand) Mattos
100475499,Myrcia venosissima Sobral & P.L. Viana
22101369,Myrcia venulosa DC.
100227076,Myrcia verrucosa Sobral
22101370,Myrcia verticillaris O. Berg
100279489,Myrcia verticillata M.L. Kawas. & B. Holst
22101373,Myrcia vestita DC.
22101374,Myrcia virgata Cambess.
22101375,Myrcia vittoriana Kiaersk.
22101376,Myrcia warmingiana Kiaersk.
100476222,Myrcia websteri (B. Holst & M.L. Kawas.) A.R. Lourenço & E. Lucas
22105076,Myrcia xylopioides (Kunth) DC.
100476223,Myrcia yasuniana (M.L. Kawas. & Á.J. Pérez) A.R. Lourenço & E. Lucas
50273532,Myrcia zetekiana (Standl.) B. Holst
40024268,Myrcia DC.
22103264,Myrcianthes alaternifolia (Benth.) Grifo ex B. Holst & M.L. Kawas.
22106834,Myrcianthes borealis McVaugh
22106837,Myrcianthes callicoma McVaugh
100227079,Myrcianthes cavalcantei Mattos
22104111,Myrcianthes cionei Mattos
22105172,Myrcianthes cisplatensis (Cambess.) O. Berg
22104291,Myrcianthes coquimbensis (Barnéoud) Landrum & Grifo
22106391,Myrcianthes crebrifolia (Steyerm.) McVaugh
22101968,Myrcianthes discolor (Kunth) McVaugh
22105392,Myrcianthes esnardiana (Urb. & Ekman) Alain
22101971,Myrcianthes ferreyrae (McVaugh) McVaugh
22101973,Myrcianthes fimbriata (Kunth) McVaugh
22101781,Myrcianthes fragrans (Sw.) McVaugh
22105171,Myrcianthes gigantea (D. Legrand) D. Legrand
22101978,Myrcianthes hallii (O. Berg) McVaugh
22101981,Myrcianthes indifferens (McVaugh) McVaugh
22106758,Myrcianthes irregularis McVaugh
22104457,Myrcianthes karsteniana (O. Berg) McVaugh
22101983,Myrcianthes lanosa McVaugh
22106839,Myrcianthes leucoxyla (Ortega) McVaugh
22101984,Myrcianthes limbata (Kunth) McVaugh
22101987,Myrcianthes lindleyana (Kunth) McVaugh
22106496,Myrcianthes mato (Griseb.) McVaugh
22103462,Myrcianthes minimifolia (McVaugh) McVaugh
100373811,Myrcianthes monteucalyptoides Proença & L. Jenn.
22103461,Myrcianthes myrsinoides (Kunth) Grifo
22101994,Myrcianthes oreophila (Diels) McVaugh
22103371,Myrcianthes orthostemon (O. Berg) Grifo
22101996,Myrcianthes osteomeloides (Rusby) McVaugh
22102001,Myrcianthes pearcei (McVaugh) McVaugh
22106840,Myrcianthes pedersenii D. Legrand
22104436,Myrcianthes prodigiosa McVaugh
22103170,Myrcianthes pseudomato (D. Legrand) McVaugh
22102998,Myrcianthes pungens (O. Berg) D. Legrand
22102003,Myrcianthes quinqueloba (McVaugh) McVaugh
22102005,Myrcianthes rhopaloides (Kunth) McVaugh
100381759,Myrcianthes riparia Sobral, Grippa & T. Guimarães
100449348,Myrcianthes roncesvallensis Parra-Os. & A.F. Bohórquez
100478359,Myrcianthes rubra B. Holst & M.L. Kawas.
100406756,Myrcianthes sanctae-martae Parra-Os.
22106595,Myrcianthes sessilis McVaugh
22103271,Myrcianthes storkii (Standl.) McVaugh
40024277,Myrcianthes O. Berg
100381760,Myrciaria alagoana Sobral
100485208,Myrciaria alta T.B. Flores & Sobral
22101379,Myrciaria amazonica O. Berg
22105254,Myrciaria borinquena Alain
22101381,Myrciaria cauliflora (Mart.) O. Berg
22101383,Myrciaria cordata O. Berg
22101384,Myrciaria cuspidata O. Berg
22101386,Myrciaria delicatula (DC.) O. Berg
22101387,Myrciaria disticha O. Berg
22103034,Myrciaria dubia (Kunth) McVaugh
100439313,Myrciaria evanida Sobral
22107273,Myrciaria ferruginea O. Berg
22101783,Myrciaria floribunda (H. West ex Willd.) O. Berg
22104191,Myrciaria glanduliflora (Kiaersk.) Mattos & D. Legrand
50299917,Myrciaria glazioviana (Kiaersk.) G.M. Barroso ex Sobral
22105494,Myrciaria glomerata O. Berg
22104190,Myrciaria guaquiea (Kiaersk.) Mattos & D. Legrand
22102626,Myrciaria ibarrae Lundell
22107275,Myrciaria leucadendron O. Berg
22107278,Myrciaria myrtifolia Alain
22107279,Myrciaria pallida O. Berg
100001414,Myrciaria pilosa Sobral & Couto
22105387,Myrciaria plinioides D. Legrand
50296793,Myrciaria puberulenta B. Holst
22107292,Myrciaria pumila (Gardner) O. Berg
100375732,Myrciaria racemosa M.L. Kawas.
22103197,Myrciaria rojasii D. Legrand
22105485,Myrciaria strigipes O. Berg
22101408,Myrciaria tenella (DC.) O. Berg
22102817,Myrciaria vexator McVaugh
22101413,Myrciaria vismiifolia (Benth.) O. Berg
40024283,Myrciaria O. Berg
22102063,Myrrhinium atropurpureum Schott
40024638,Myrrhinium Schott
22102042,Myrteola acerosa (O. Berg) Burret
22102044,Myrteola microphylla O. Berg
22101992,Myrteola myrsinoides (Kunth) O. Berg
22102244,Myrteola nummularia (Poir.) O. Berg
22101415,Myrteola phylicoides (Benth.) Landrum
40024687,Myrteola O. Berg
22101418,Myrtus albida (Bonpl.) Kunth
22101419,Myrtus arayan Kunth
22101909,Myrtus biflora L.
22101435,Myrtus discolor Kunth
22101441,Myrtus fimbriata Kunth
22104666,Myrtus fragrans Sw.
22101445,Myrtus guayaquilensis Kunth
50224545,Myrtus guianensis (Aubl.) Ham.
22101450,Myrtus limbata Kunth
22102045,Myrtus microphylla Bonpl.
22101459,Myrtus mollis Kunth
22103051,Myrtus monticola Sw.
22101991,Myrtus myrsinoides Kunth
22102891,Myrtus nummularia Poir.
22102048,Myrtus phylicoides Benth.
22101477,Myrtus rhopaloides Kunth
22101480,Myrtus salicifolia Kunth
22102150,Myrtus salutaris Kunth
22101895,Myrtus splendens Sw.
22101902,Myrtus sylvatica G. Mey.
22101490,Myrtus umbraticola Kunth
40024747,Myrtus L.
22106001,Neomitranthes amblymitra (Burret) Mattos
22106002,Neomitranthes apiculata (Burret) Mattos
22105999,Neomitranthes capivariensis (Mattos) Mattos
22105285,Neomitranthes cordifolia (D. Legrand) Legr.
22105287,Neomitranthes gemballae (D. Legrand) D. Legrand
22105290,Neomitranthes glomerata (D. Legrand) D. Legrand
22105994,Neomitranthes gracilis (Burret) N. Silveira
100229036,Neomitranthes langsdorffii (O. Berg) Mattos
22105996,Neomitranthes obscura (DC.) N. Silveira
50214895,Neomitranthes obtusa Sobral & Zambom
22106000,Neomitranthes pedicellata (Burret) Mattos
100439270,Neomitranthes pereireana M.C. Souza & Sobral
100439269,Neomitranthes regeliana (O. Berg) M.C. Souza
22105986,Neomitranthes riedeliana (O. Berg) Mattos
100439268,Neomitranthes stictophylla (G.M. Barroso & Peixoto) M.C. Souza
22105993,Neomitranthes warmingiana (Kiaersk.) Mattos
40037996,Neomitranthes D. Legrand
22103891,Pimenta adenoclada (Urb.) Burret
100476271,Pimenta berciliae T.N.C. Vasconc. & Peguero
22103895,Pimenta cainitoides (Urb.) Burret
22101787,Pimenta dioica (L.) Merr.
22103910,Pimenta ferruginea (Griseb.) Burret
22103915,Pimenta filipes (Urb.) Burret
22102957,Pimenta guatemalensis (Lundell) Lundell
22103262,Pimenta haitiensis (Urb.) Landrum
22103921,Pimenta jamaicensis (Britton & Harris) Proctor
22103922,Pimenta obscura Proctor
22103924,Pimenta odiolens (Urb.) Burret
22103929,Pimenta oligantha (Urb.) Burret
22103935,Pimenta podocarpoides (Areces) Landrum
22103938,Pimenta pseudocaryophyllus (Gomes) Landrum
22101788,Pimenta racemosa (Mill.) J.W. Moore
22103993,Pimenta richardii Proctor
100478514,Pimenta samanensis (Alain) Peguero
100478515,Pimenta yumana (Alain) Peguero
40008985,Pimenta Lindl.
22102637,Plinia acunae Borhidi & O. Muñiz
100407646,Plinia ambivalens M.C. Souza & Sobral
22107290,Plinia anonyma Sobral
100369045,Plinia arenicola Urquiola & Acosta R, Zenia
22102638,Plinia baracoensis Borhidi
22107259,Plinia callosa Sobral
22102491,Plinia caricensis Urb.
22102559,Plinia cauliflora (DC.) Kausel
50233932,Plinia cerrocampanensis Barrie
22102492,Plinia cidrensis Urb.
22102008,Plinia clausa McVaugh
50233933,Plinia coclensis Barrie
100245098,Plinia complanata M.L. Kawas. & B. Holst
50315763,Plinia cordifolia (D. Legrand) Sobral
100245099,Plinia coronata (Mattos) Mattos
22102534,Plinia costata Amshoff
50233935,Plinia cuspidata Gómez-Laur. & Valverde
50233941,Plinia darienensis Barrie
100438932,Plinia delicata Antunes, Salimena & Sobral
22102493,Plinia dermatodes Urb.
22102009,Plinia duplipilosa McVaugh
100245100,Plinia edulis (Vell.) Sobral
22102494,Plinia ekmaniana Urb.
100438931,Plinia espinhacensis Sobral
50233944,Plinia gentryi Barrie
100245101,Plinia grandifolia (Mattos) Sobral
50233947,Plinia guanacastensis Barrie
50307373,Plinia hatschbachii (Mattos) Sobral
100445545,Plinia humaitana M.A.D. Souza & Sobral
22102497,Plinia icardiana Urb.
100245102,Plinia ilhensis G.M. Barroso
22102010,Plinia inflata McVaugh
22102583,Plinia involucrata (O. Berg) McVaugh
100445361,Plinia longa Sobral & M.C. Souza
100001415,Plinia longiacuminata Sobral
100245104,Plinia marqueteana G.M. Barroso
50307374,Plinia martinellii G.M. Barroso & M.Peron
22102498,Plinia microcycla Urb.
22102639,Plinia moaensis Borhidi
50233950,Plinia moralesii Barrie
100245105,Plinia muricata Sobral
100245106,Plinia nana Sobral
50233954,Plinia nicaraguensis Barrie
100245107,Plinia oblongata (Mattos) Mattos
22102499,Plinia orthoclada Urb.
50233955,Plinia panamensis Barrie
22102576,Plinia peroblata (Lundell) Lundell
100245109,Plinia peruviana (Poir.) Govaerts
100245110,Plinia phitrantha (Kiaersk.) Sobral
22102011,Plinia pinnata L.
22103048,Plinia povedae P.E. Sánchez
100438930,Plinia pseudodichasiantha (Kiaersk.) G.M. Barroso ex Sobral
22102485,Plinia punctata Urb.
22103050,Plinia puriscalensis P.E. Sánchez & Q. Jiménez
22102500,Plinia ramosissima Urb.
100245111,Plinia rara Sobral
22102501,Plinia recurvata Urb.
22107260,Plinia renatiana G.M. Barroso & Peixoto
22102647,Plinia rivularis (Cambess.) Rotman
100245112,Plinia rogersiana Mattos
22102503,Plinia rupestris Ekman & Urb.
50233979,Plinia salamancana (Standl.) Barrie
22102577,Plinia salticola McVaugh
100245113,Plinia sebastianopolitana G.M. Barroso
50307375,Plinia spiciflora (Nees & Mart.) Sobral
100245114,Plinia spiritosantensis (Mattos) Mattos
22102487,Plinia stenophylla Urb.
100001416,Plinia subavenia Sobral
100474530,Plinia tapuruquarana M.A.D. Souza & Sobral
22102504,Plinia toscanosia Urb.
22102563,Plinia trunciflora (O. Berg) Kausel
100446402,Plinia valenciana M.L. Kawas. & Á.J. Pérez
100381621,Plinia yasuniana M.L. Kawas. & Á.J. Pérez
40012048,Plinia L.
22101790,Pseudanamomis umbellulifera (Kunth) Kausel
40017050,Pseudanamomis Kausel
22101506,Psidiopsis moritziana O. Berg
100444646,Psidium acidum (DC.) Landrum
22106932,Psidium acranthum Urb.
22105002,Psidium acunae Borhidi
22101508,Psidium acutangulum DC.
22103881,Psidium acutangulum var. acidum DC.
22106940,Psidium albescens Urb.
22101791,Psidium amplexicaule Pers.
22106944,Psidium anthomega Vell.
22106946,Psidium apiculatum Mattos
22101512,Psidium appendiculatum Kiaersk.
100000195,Psidium araucanum Soares-Silva & Proença
22102025,Psidium arayan (Kunth) Burret
22106951,Psidium arboreum Vell.
22101517,Psidium australe Cambess.
50327634,Psidium bahianum Landrum & Funch
22104476,Psidium balium Urb.
22105509,Psidium basanthum O. Berg
22105511,Psidium bergianum (Nied.) Burret
22107195,Psidium brevifolium Alain
22104504,Psidium brownianum DC.
100247592,Psidium calyptranthoides Alain
22106133,Psidium canum Mattos
22101792,Psidium cattleyanum Sabine
22102026,Psidium caudatum McVaugh
50303444,Psidium cauliflorum Landrum & Sobral
22104495,Psidium celastroides Urb.
22102962,Psidium chiapasense Lundell
22101522,Psidium cinereum Mart. ex DC.
22104472,Psidium claraense Urb.
22104486,Psidium cymosum Urb.
22101530,Psidium decussatum DC.
22102028,Psidium densicomum Mart. ex DC.
22106983,Psidium dictyophyllum Urb. & Ekman
22106984,Psidium donianum O. Berg
22101532,Psidium dubium Kunth
22107196,Psidium dumetorum Proctor
22105207,Psidium eugenii Kiaersk.
22101534,Psidium firmum O. Berg
22102111,Psidium friedrichsthalianum (O. Berg) Nied.
22102029,Psidium fulvum McVaugh
22105643,Psidium galapageium Hook. f.
50327635,Psidium ganevii Landrum & Funch
22104099,Psidium giganteum Mattos
22101538,Psidium glaziovianum Kiaersk.
22101539,Psidium grandifolium DC.
100474545,Psidium grazielae Tuler & M.C. Souza
22101794,Psidium guajava L.
100444645,Psidium guayaquilense Landrum & Cornejo
22102032,Psidium guineense Sw.
22103307,Psidium guyanense Pers.
22105394,Psidium haitiense Alain
22107083,Psidium harrisianum Urb.
22101540,Psidium hians DC.
22107011,Psidium hotteanum Urb. & Ekman
22107012,Psidium humile Vell.
22105513,Psidium inaequilaterum O. Berg
22107018,Psidium itanareense O. Berg
100247613,Psidium jakuscianum Borhidi
22103008,Psidium kennedyanum Morong
22107023,Psidium langsdorffii O. Berg
22101546,Psidium laruotteanum Cambess.
22102839,Psidium lineatifolium (Ruiz & Pav.) Pers.
22105313,Psidium longipetiolatum D. Legrand
22104742,Psidium lourteigiae D. Legrand
22107029,Psidium loustalotii Britton & P. Wilson
22102035,Psidium maribense DC.
22104452,Psidium minutiflorum Amshoff
22104467,Psidium minutifolium Krug & Urb.
22105198,Psidium missionum D. Legrand
22104502,Psidium montanum Sw.
22105007,Psidium munizianum Borhidi
22101556,Psidium myrsinites Mart. ex DC.
22101558,Psidium myrtoides O. Berg
22107200,Psidium nannophyllum Alain
22104465,Psidium navasense Britton & P. Wilson
22104494,Psidium nummularia (C. Wright ex Griseb.) Sauv.
22101559,Psidium nutans O. Berg
22107047,Psidium oblongatum O. Berg
22107049,Psidium oblongifolium O. Berg
100401660,Psidium occidentale Landrum & Parra-Os.
22101562,Psidium oligospermum DC.
22107054,Psidium oncocalyx Burret
22101563,Psidium ooideum O. Berg
22104484,Psidium orbifolium Urb.
22105883,Psidium ovale (Spreng.) Burret
22104473,Psidium parvifolium Griseb.
22101569,Psidium pedicellatum McVaugh
50251619,Psidium pigmeum Arruda
22103278,Psidium raimondii Burret
100247628,Psidium ramboanum (Mattos & D. Legrand) Mattos
100438856,Psidium ratterianum Proença & Soares-Silva
22107081,Psidium refractum O. Berg
100247629,Psidium reptans (D. Legrand) Soares-Silva & Proença
22104466,Psidium reversum Urb.
22101575,Psidium rhombeum O. Berg
22101577,Psidium riparium Mart. ex DC.
22101578,Psidium robustum O. Berg
22101579,Psidium rostratum McVaugh
22104485,Psidium rotundatum Griseb.
100450436,Psidium rotundidiscum Proença & Tuler
22101582,Psidium rufum DC.
22102037,Psidium rutidocarpum Ruiz & Pav.
22101584,Psidium salutare (Kunth) O. Berg
22102112,Psidium sartorianum (O. Berg) Nied.
22101586,Psidium schenckianum Kiaersk.
22104488,Psidium scopulorum Ekman & Urb.
22107202,Psidium sessilifolium Alain
22101796,Psidium sintenisii (Kiaersk.) Alain
100438098,Psidium sobralianum Landrum & Proença
22107099,Psidium socorrense I.M. Johnst.
22105520,Psidium sorocabense O. Berg
22101590,Psidium speciosum Diels
22101592,Psidium striatulum DC.
22106157,Psidium subrostrifolium Mattos
22101594,Psidium suffruticosum O. Berg
22104477,Psidium tenuirame Urb.
22107107,Psidium trilobum Urb. & Ekman
100247635,Psidium ubatubense Mattos
22104469,Psidium versicolor Urb.
40018772,Psidium L.
100438610,Siphoneugena crassifolia (DC.) Proença & Sobral
100000557,Siphoneugena delicata Sobral & Proença
22101798,Siphoneugena densiflora O. Berg
22103279,Siphoneugena dussii (Krug & Urb.) Proença
100362849,Siphoneugena glabrata Loza & P. Jørg.
22107266,Siphoneugena guilfoyleiana Proença
22107186,Siphoneugena kiaerskoviana (Burret) Kausel
50306222,Siphoneugena kuhlmannii Mattos
100000540,Siphoneugena minima Loza & A. Fuentes
22107123,Siphoneugena occidentalis D. Legrand
22105389,Siphoneugena reitzii D. Legrand
40000864,Siphoneugena O. Berg
22101939,Stenocalyx patrisii (Vahl) O. Berg
40005309,Stenocalyx O. Berg
22102248,Tepualia stipularis (Hook. & Arn.) Griseb.
40011170,Tepualia Griseb.
22102249,Ugni candollei (Barnéoud) O. Berg
22100007,Ugni molinae Turcz.
22102041,Ugni myricoides (Kunth) O. Berg
22100008,Ugni selkirkii (Hook. & Arn.) O. Berg
40021334,Ugni Turcz.
50200950,Mosiera × miraflorensis Borhidi
42000198,Myrtaceae Juss.
